type,salary,title,street,city,country_code,address_text,marker_icon,workplace_type,company_name,company_url,company_size,experience_level,latitude,longitude,published_at,remote_interview,id,company_logo_url,remote,skill0,level0,skill1,level1,skill2,level2
b2b,13860,.Net Developer,Karolkowa 30,Warszawa,PL,"Karolkowa 30, Warszawa",net,remote,Britenet,http://www.britenet.com.pl,1000+,mid,52.2316937,20.9779247,2022-01-07T12:00:23.475Z,true,britenet-net-developer-remote,https://bucket.justjoin.it/offers/company_logos/thumb/f08ac9850789dd5dd2233777aaad521875092ac5.png?1640692641,true,ASP.NET MVC,3,T-SQL,3,SQL,3
b2b,26000,Software Development Manager,Górskiego 9,Warszawa,PL,"Górskiego 9, Warszawa",javascript,partly_remote,Just Join IT,https://justjoin.it/,130+,senior,52.2656959,21.0387801,2022-01-07T12:00:23.475Z,true,just-join-it-team-leader-software-development-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/e7342d5174b56f402c24f391432bcae91f6fe2ac.png?1631283003,false,TypeScript,4,Next.js,4,React,4
b2b,12750,PHP Fullstack Developer(Mid/Senior/Lead),Azymutalna 9,Gdańsk,PL,"Azymutalna 9, Gdańsk",php,remote,Droptica,https://www.droptica.com/,50-60,mid,54.3865154,18.4652454,2022-01-07T12:00:23.475Z,true,droptica-php-developer-on-site-c5b61f59-8271-4c31-b903-1cdf385e2c82,https://bucket.justjoin.it/offers/company_logos/thumb/e1d2d853c8c35be6993a0963da884626189e4a73.jpg?1606135630,true,HTML,3,English,4,PHP,4
permanent,12500,Java Backend Developer,Plac Unii Lubelskiej,Warszawa,PL,"Plac Unii Lubelskiej, Warszawa",java,remote,ING Bank Śląski,https://www.ing.pl,8500,mid,52.2133951,21.021817,2022-01-07T12:00:23.475Z,true,ing-bank-slaski-java-backend-developer,https://bucket.justjoin.it/offers/company_logos/thumb/dea0dd54e5813a68cb8f0cd87f0e61e2268402cb.png?1627984474,true,Oracle SQL,3,Java 11,3,Java 8,3
b2b,12000,Mid Software .NET Developer,Centrum,Cieszyn,PL,"Centrum, Cieszyn",net,partly_remote,XDEFT,http://www.xdeft.pl,18,mid,49.7474205,18.6351316,2022-01-07T12:00:23.475Z,false,xdeft-mid-software-net-developer-cieszyn,https://bucket.justjoin.it/offers/company_logos/thumb/926448a7b23201062886c37341d67616abc6b5a9.jpg?1639483973,false,.Net,3,Git,4,C#,4
b2b,22250,Snowflake Developer,Mokotowska 1,Warszawa,PL,"Mokotowska 1, Warszawa",data,partly_remote,ASTEK Polska,http://astek.pl/,1700,mid,52.2177616,21.0157913,2022-01-07T12:00:23.475Z,true,astek-polska-snowflake-developer,https://bucket.justjoin.it/offers/company_logos/thumb/3e68f4f47dbc798a93ac1c972680ef0909ff4ceb.jpg?1635940965,false,JIRA,4,SQL,4,ETL,4
permanent,23916.5,Staff Software Engineer (Backend),-,Wrocław,PL,"-, Wrocław",python,remote,Affirm,https://www.affirm.com/,1750,mid,51.1078852,17.0385376,2022-01-07T12:00:23.475Z,true,affirm-staff-software-engineer-backend-27f18f0b-9882-4554-b9e5-59724cec3e48,https://bucket.justjoin.it/offers/company_logos/thumb/067b3d6870747ea6e43074ac1bbe6e7cd96bebc0.jpg?1638532956,true,REST,4,MySQL,4,Python,4
permanent,11000,IT Support Engineer,Curie-Skłodowskiej 12,Wrocław,PL,"Curie-Skłodowskiej 12, Wrocław",support,partly_remote,Duco,https://du.co/,120+,mid,51.1125743,17.0568816,2022-01-07T12:00:23.475Z,true,duco-it-support-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/451b07defa9a697e040c51f1ab43480c254258ee.png?1639396079,false,Google Workspace,3,Mac OS,3,Linux,4
b2b,27500,Principal Enterprise Architect (AWS),Fabryczna 6,Wrocław,PL,"Fabryczna 6, Wrocław",architecture,remote,Sigma IT Poland,https://sigmait.pl/,100 +,senior,51.1124203,16.9942438,2022-01-07T12:00:23.475Z,true,sigma-it-poland-principal-enterprise-architect-aws,https://bucket.justjoin.it/offers/company_logos/thumb/82312e2311f86ef5d264897b595ff5693009f9e5.jpg?1636555183,true,Enterprise Architect,5,Cloud,5,AWS,5
b2b,19300,"PHP Developer (Remote, Product Team)",Centrum,Kraków,PL,"Centrum, Kraków",php,remote,Open Loyalty,https://www.openloyalty.io/,25,senior,50.0550498,19.9259309,2022-01-07T12:00:23.475Z,true,open-loyalty-php-developer-remote-product-team-krakow,https://bucket.justjoin.it/offers/company_logos/thumb/adb3316467127389a90304f977873ad88fa059fa.png?1641211753,true,Docker,4,Symfony 4,4,PHP,4
b2b,23000,Java Full-Stack Software Engineer,Centrum,Warszawa,PL,"Centrum, Warszawa",java,remote,KUBO,http://www.kubo.net.pl,>50,senior,52.2293895,21.0131979,2022-01-07T12:00:23.475Z,true,kubo-java-full-stack-software-engineer-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/bf3b1d69039a5139a8e74d6d6013144ce854fe8b.jpg?1634727181,true,Azure,3,JavaScript,3,Java,5
b2b,16500,Scala Engineer,Szlak 49,Kraków,PL,"Szlak 49, Kraków",scala,remote,VirtusLab,http://virtuslab.com/,250+,mid,50.071166,19.9396229,2022-01-07T12:00:23.475Z,true,virtuslab-scala-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/d986b822db11d474e64dc7956108d8baec2168a3.png?1631795162,true,Scala,2,JVM,3,English,4
b2b,13000,IT Business Analyst,Świeradowska 77,Wrocław,PL,"Świeradowska 77, Wrocław",analytics,partly_remote,Applover,http://www.applover.com,100,mid,51.076388,17.0478168,2022-01-07T12:00:23.475Z,true,applover-it-business-analyst,https://bucket.justjoin.it/offers/company_logos/thumb/72d47a3bb2f8f21e3f2443fc7a242336f2e7b319.png?1641207807,false,English,5,,,,
permanent,31962.5,Senior Engineering Manager (Infra&Ops),Mindspace Koszyki,Warszawa,PL,"Mindspace Koszyki, Warszawa",devops,remote,Affirm,https://www.affirm.com/,2000,senior,52.2224379,21.011585,2022-01-07T12:00:23.475Z,true,affirm-senior-engineering-manager-infra,https://bucket.justjoin.it/offers/company_logos/thumb/a9f96c3efbda27c0f33efb4bde4586bfa9fe9438.jpg?1639482452,true,Linux,3,DevOps,4,AWS,5
b2b,16500,React Developer,Al. 29 Listopada 20,Kraków,PL,"Al. 29 Listopada 20, Kraków",javascript,partly_remote,SpotOn,https://www.spoton.com,70+,mid,50.0764568,19.9470272,2022-01-07T12:00:23.475Z,true,spoton-mid-react-developer,https://bucket.justjoin.it/offers/company_logos/thumb/d395ddda3ef65ba41c633e81b249176ffe5194c3.png?1640104365,false,TypeScript,3,JavaScript,3,React,3
b2b,19300,"PHP Developer (Remote, Product Team)",Centrum,Warszawa,PL,"Centrum, Warszawa",php,remote,Open Loyalty,https://www.openloyalty.io/,25,senior,52.2302091,21.0113922,2022-01-07T12:00:23.475Z,true,open-loyalty-php-developer-remote-product-team-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/cf754c06cb6484b724c8961581eb8f5f427bd30a.png?1641211712,true,Docker,4,Symfony 4,4,PHP,4
b2b,13000,Flutter Developer,Stablewskiego 47/12,Poznań,PL,"Stablewskiego 47/12, Poznań",mobile,remote,Mood Up Team,http://www.moodup.team,41-50,mid,52.3934646,16.8928908,2022-01-07T12:00:23.475Z,false,mood-up-team-flutter-developer,https://bucket.justjoin.it/offers/company_logos/thumb/95095b54035029675d643f2173565aef33320f7d.png?1634544971,true,HTTP,3,Git,3,Dart,3
b2b,13500,PHP/Magento Developer,Mostowa 11,Poznań,PL,"Mostowa 11, Poznań",php,remote,SNOW.DOG,https://snow.dog,60+,mid,52.404564,16.940617,2022-01-07T12:00:23.475Z,true,snow-dog-php-magento-developer-59413a6c-861a-4deb-8e49-4a5774507b97,https://bucket.justjoin.it/offers/company_logos/thumb/0977619a7e516e1ab341084ba5bcf4ba6be8784e.png?1634551115,true,Magento 2,4,SQL,4,PHP 7,4
b2b,20000,Scrum Master,Centrum,Warszawa,PL,"Centrum, Warszawa",pm,partly_remote,ASTEK Polska,http://astek.pl/,1700,mid,52.2293803,21.012947,2022-01-07T12:00:23.475Z,true,astek-polska-scrum-master-630d3b78-5307-42ab-b421-dc02f95b7b2c,https://bucket.justjoin.it/offers/company_logos/thumb/c6e45def64588349077a05b4295cd72850dd52eb.jpg?1638864231,false,Agile,3,Scrum,3,,
b2b,16500,Python Developer,Al. 29 listopada 20,Kraków,PL,"Al. 29 listopada 20, Kraków",python,partly_remote,SpotOn,https://www.spoton.com,70+,mid,50.0764568,19.9470272,2022-01-07T12:00:23.475Z,true,spoton-mid-python-developer-krakow,https://bucket.justjoin.it/offers/company_logos/thumb/d068f6242e9be5a3725d7aade98bd61b53835e37.png?1640103885,false,Web Applications,3,Docker,3,Python,3
permanent,15500,Front-End Developer,Jerozolimskie,Warszawa,PL,"Jerozolimskie, Warszawa",javascript,partly_remote,CPL Jobs,https://cpljobs.com/pl/,250,mid,52.2072628,20.945304,2022-01-07T12:00:23.475Z,true,cpl-jobs-front-end-developer-b5beeab0-8d8e-4c9f-b234-19d40bfa857d,https://bucket.justjoin.it/offers/company_logos/thumb/ae4685faf9e46307475185f93c92259650373a67.png?1638792043,false,HTML,3,Angular,3,JavaScript,3
b2b,22600,JavaScript Game Developer,Centrum,Warszawa,PL,"Centrum, Warszawa",javascript,partly_remote,Evolution,https://www.evolution.com/careers/engineering/,10000+,mid,52.2302091,21.0113922,2022-01-07T12:00:23.475Z,true,evolution-javascript-game-developer,https://bucket.justjoin.it/offers/company_logos/thumb/3201df523844bb79b2709e4516fe176f393e6b50.png?1635400759,false,JavaScript,3,HTML5,4,TypeScript,4
b2b,11000,PHP Developer (Remote),Stanisława Taczaka 24,Poznań,PL,"Stanisława Taczaka 24, Poznań",php,remote,Fairbox,https://fairbox.biz/,<200,mid,52.4053684,16.9240898,2022-01-07T12:00:23.475Z,true,fairbox-php-developer-remote,https://bucket.justjoin.it/offers/company_logos/thumb/164b9a518ab5d81c4984603d02a91e4cd5fc50fc.jpg?1638788030,true,Git,3,MySQL,3,PHP 7,3
b2b,11000,PHP Developer (Remote),Centrum,Wrocław,PL,"Centrum, Wrocław",php,remote,Fairbox,https://fairbox.biz/,<200,mid,51.1106992,17.0323662,2022-01-07T12:00:23.475Z,true,fairbox-php-developer-remote-wroclaw,https://bucket.justjoin.it/offers/company_logos/thumb/ba59c3514192f8096e849f63a01057a0f96ab9c0.jpg?1638790817,true,Git,3,MySQL,3,PHP 7,3
b2b,10500,PHP Developer,Legnicka 55F,Wrocław,PL,"Legnicka 55F, Wrocław",php,remote,Salesbook,https://www.salesbook.com/,20-50,mid,51.12329,16.9901233,2022-01-07T12:00:23.475Z,true,salesbook-php-developer-wroclaw,https://bucket.justjoin.it/offers/company_logos/thumb/48d007f6edfb5aa5b981b7abd2e057817d0a84ba.png?1640864574,true,MySQL,3,SQL,3,PHP,3
b2b,10500,PHP Developer,Branickiego 15,Warszawa,PL,"Branickiego 15, Warszawa",php,remote,Salesbook,https://www.salesbook.com/,20-50,mid,52.1553949,21.0745361,2022-01-07T12:00:23.475Z,true,salesbook-php-developer-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/e92b1270cc93436cec662aecd46098dda1861a68.png?1640864643,true,MySQL,3,SQL,3,PHP,3
b2b,13500,Data Collection Developer,Twarda 18,Warszawa,PL,"Twarda 18, Warszawa",python,remote,Temida,http://www.temida.io,25,mid,52.2347064,20.9993674,2022-01-07T12:00:23.475Z,true,temida-data-collection-developer,https://bucket.justjoin.it/offers/company_logos/thumb/22746cee8542293b7839064f1d861bd7a578e4dd.png?1640171797,true,Django,3,Selenium,3,Python 3.x,3
b2b,19500,Mid/Senior Python Backend Developer,Szczytnicka,Wrocław,PL,"Szczytnicka, Wrocław",python,partly_remote,Heimstaden,https://corporate.heimstaden.com/home/default.aspx,40,mid,51.1134593,17.0533614,2022-01-07T12:00:23.475Z,true,heimstaden-mid-senior-python-backend-developer,https://bucket.justjoin.it/offers/company_logos/thumb/cd3f03868c1d3d0265cadf84a8877c0b4fe9f8ce.png?1636634927,false,REST API,3,Django,3,Python,3
permanent,19762,"Senior Software Engineer, Fullstack",-,Wrocław,PL,"-, Wrocław",python,remote,Affirm,https://www.affirm.com/,1750,mid,51.1078852,17.0385376,2022-01-07T12:00:23.475Z,true,affirm-senior-software-engineer-fullstack-wroclaw,https://bucket.justjoin.it/offers/company_logos/thumb/b265c9fd711138f92a5135350a092fe1c226614e.jpg?1638533689,true,JavaScript,1,Python,3,React,3
b2b,19500,Senior/Principal Frontend Developer,Centrum,Rzeszów,PL,"Centrum, Rzeszów",javascript,remote,PGS Software S.A.,https://www.pgs-soft.com/pl/,650+,senior,50.0406925,22.0076059,2022-01-07T12:00:23.475Z,true,pgs-software-s-a-senior-frontend-developer-rzeszow,https://bucket.justjoin.it/offers/company_logos/thumb/abdc17fddc904ea6bb37155fd21b5d55adca041f.png?1619516952,true,Vue.js,4,React,4,Angular,4
mandate_contract,12500,Mobile developer,-,Kraków,PL,"-, Kraków",mobile,remote,Toro Performance,https://toro-performance.com/pl/,10,mid,50.0646501,19.9449799,2022-01-07T12:00:23.475Z,true,toro-performance-mobile-developer,https://bucket.justjoin.it/offers/company_logos/thumb/eff122acc232503aabf683d06bff8cca2196c115.png?1638446029,true,RxSwift,3,Swift,3,iOS,3
b2b,18500,Team Leader,Warszawska 10,Katowice,PL,"Warszawska 10, Katowice",php,remote,Develtio,http://www.develtio.com,40+,senior,50.2592828,19.0245853,2022-01-07T12:00:23.475Z,true,develtio-by-green-parrot-team-leader,https://bucket.justjoin.it/offers/company_logos/thumb/3646cce387a7a8451a68883a75250ef9eaa60281.jpg?1635928473,true,DevOps,4,JavaScript,5,PHP,5
permanent,23916.5,Staff Software Engineer (Backend),-,Kraków,PL,"-, Kraków",python,remote,Affirm,https://www.affirm.com/,1750,mid,50.0646501,19.9449799,2022-01-07T12:00:23.475Z,true,affirm-staff-software-engineer-backend-c28c7645-4277-477e-9d51-73da3459015c,https://bucket.justjoin.it/offers/company_logos/thumb/bab9c2ab493f51513fe33ac2fba5adc5a84af6b5.jpg?1638532962,true,REST,4,MySQL,4,Python,4
b2b,12000,Mid Software .NET Developer,Centrum,Wadowice,PL,"Centrum, Wadowice",net,partly_remote,XDEFT,http://www.xdeft.pl,18,mid,49.8857011,19.4944064,2022-01-07T12:00:23.475Z,false,xdeft-mid-software-net-developer-wadowice,https://bucket.justjoin.it/offers/company_logos/thumb/970267a9ade96b9a43fc44070a95ac709c7a0298.jpg?1639483974,false,.Net,3,Git,4,C#,4
b2b,19500,Java Developer,Jana Długosza 60,Wrocław,PL,"Jana Długosza 60, Wrocław",java,partly_remote,ASTEK Polska,http://astek.pl/,1700,mid,51.1354784,17.0647925,2022-01-07T12:00:23.475Z,true,astek-polska-java-developer-59b37000-a949-453f-8e97-d274b80ef363,https://bucket.justjoin.it/offers/company_logos/thumb/263b56490472ffc7c8252e923ed6cf5ec5ab3336.jpg?1637673323,false,SQL,4,JEE,4,Java,4
permanent,19762,"Senior Software Engineer, Fullstack",-,Kraków,PL,"-, Kraków",python,remote,Affirm,https://www.affirm.com/,1750,mid,50.0646501,19.9449799,2022-01-07T12:00:23.475Z,true,affirm-senior-software-engineer-fullstack-krakow,https://bucket.justjoin.it/offers/company_logos/thumb/847496fb334319c72b5c3421db6263daa4e1b205.jpg?1638533697,true,JavaScript,1,Python,3,React,3
b2b,16000,Android Developer,Centrum,Warszawa,PL,"Centrum, Warszawa",mobile,remote,Codahead,http://codahead.com,50,mid,52.2293754,21.0131961,2022-01-07T12:00:23.475Z,true,codahead-android-developer-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/a7c0d528e09bcecf42e0c716e58034a749e87df2.png?1627648975,true,RxJava,3,Java,3,English,4
b2b,12500,Penetration Tester,Centrum,Łódź,PL,"Centrum, Łódź",security,remote,STM Cyber,http://www.stmcyber.pl,30+,mid,51.7709492,19.4617189,2022-01-07T12:00:23.475Z,true,stm-cyber-penetration-tester-lodz,https://bucket.justjoin.it/offers/company_logos/thumb/d2e5e17d9589a9c3abd403831f4d6c7e93140766.png?1640692467,true,Linux,2,ISO/OSI,3,Pentesting,3
b2b,21750,Mid / Senior Go Software Engineer,Krańcowa 5,Warszawa,PL,"Krańcowa 5, Warszawa",go,remote,Codilime,https://www.codilime.com/careers/,200+,senior,52.2026196,20.9277622,2022-01-07T12:00:23.475Z,true,codilime-mid-senior-go-software-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/aaaf593ab4c93cebde02a43185b580b9a0d262ff.png?1639742565,true,Git,4,Linux,4,Kubernetes,4
b2b,12500,Penetration Tester,Centrum,Kraków,PL,"Centrum, Kraków",security,remote,STM Cyber,http://www.stmcyber.pl,30+,mid,50.0550498,19.9259309,2022-01-07T12:00:23.475Z,true,stm-cyber-penetration-tester-krakow,https://bucket.justjoin.it/offers/company_logos/thumb/a25bf4463776d9a51733399c0971efd7f1b565ba.png?1640692436,true,Linux,2,ISO/OSI,3,Pentesting,3
b2b,14500,ETL Developer,Centrum,Warszawa,PL,"Centrum, Warszawa",other,remote,KUBO,http://www.kubo.net.pl,>50,mid,52.2302091,21.0113922,2022-01-07T12:00:23.475Z,true,kubo-etl-developer-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/04d4eddc64e72b425dce761c1c1990e8ea5db534.jpg?1638790819,true,MuleSoft,3,Informatica,3,ETL,3
b2b,16200,Frontend Developer,Mokotowska 1,Warszawa,PL,"Mokotowska 1, Warszawa",javascript,remote,ASTEK Polska,http://astek.pl/,1700,mid,52.2177616,21.0157913,2022-01-07T12:00:23.475Z,false,astek-polska-frontend-developer-515c3e79-66df-4b69-8993-7823e70b60d0,https://bucket.justjoin.it/offers/company_logos/thumb/e7092a9bf7a2652ed951d8f53dda15c682f6ac91.png?1640691016,true,CSS3,4,Angular,4,JavaScript,5
b2b,9750,QA Manual Tester,Za Bramką 1,Poznań,PL,"Za Bramką 1, Poznań",testing,partly_remote,WhatClinic,http://whatclinic.com,20+,mid,52.4062054,16.9364288,2022-01-07T12:00:23.475Z,true,whatclinic-qa-manual-tester,https://bucket.justjoin.it/offers/company_logos/thumb/406164ef45b2888153ddb33db45d6c7ac77c7b57.png?1627299293,false,Writing Test Scenarios,3,Testy funkcjonalne,3,Manual Testing,3
b2b,7000,Junior Frontend Developer (React),Ciołka 10,Warszawa,PL,"Ciołka 10, Warszawa",javascript,partly_remote,Calamari,https://calamari.io,10-25,junior,52.2416299,20.9456838,2022-01-07T12:00:23.475Z,true,calamari-junior-frontend-developer-react,https://bucket.justjoin.it/offers/company_logos/thumb/349a56b84f96da854cf1f478669c7659027c0b73.jpg?1636710212,false,JavaScript,2,TypeScript,2,React,2
b2b,21500,Java Engineer (Integration),Janosika 17,Szczecin,PL,"Janosika 17, Szczecin",java,remote,Unikie,http://unikie.com/,400+,senior,53.44086,14.5464164,2022-01-07T12:00:23.475Z,true,unikie-java-engineer-integration,https://bucket.justjoin.it/offers/company_logos/thumb/5d58d33051c17fcc0d4f38381e55d67293458d12.png?1640174857,true,REST,4,XSLT,4,XML,4
b2b,7000,Junior Frontend Developer (React),Marjańskiego 3,Białystok,PL,"Marjańskiego 3, Białystok",javascript,partly_remote,Calamari,https://calamari.io,10-25,junior,53.1296096,23.1549146,2022-01-07T12:00:23.475Z,true,calamari-junior-frontend-developer-react-bialystok,https://bucket.justjoin.it/offers/company_logos/thumb/8bff3b00bdcf687e72ce5326035ef5360ac3e11a.jpg?1636710292,false,JavaScript,2,TypeScript,2,React,2
b2b,20500,Fullstack Developer,Plac Malachowskiego 2,Warszawa,PL,"Plac Malachowskiego 2, Warszawa",java,remote,300Brains Sp. z o. o.,http://300brains.com/,50,mid,52.2388125,21.0132668,2022-01-07T12:00:23.475Z,true,300brains-sp-z-o-o-fullstack-developer-33c9ca2c-8289-47ac-8cde-b9750efdba69,https://bucket.justjoin.it/offers/company_logos/thumb/266aafba654aa027157870e58a1192b3a294c501.PNG?1638531244,true,Angular Material,3,Angular,3,Java,3
b2b,9600,Project Manager,ul. Składowa 5B,Poznań,PL,"ul. Składowa 5B, Poznań",pm,remote,Apzumi,http://apzumi.com/,<45,mid,52.405686,16.91535,2022-01-07T12:00:23.475Z,false,apzumi-project-manager-poznan,https://bucket.justjoin.it/offers/company_logos/thumb/5169ae0bf44bae29d6194e743580c3838829f49f.png?1612271486,true,good communication skills,4,Polish,5,English,5
b2b,23500,Golang Developer ,Rynek 36/37,Wrocław,PL,"Rynek 36/37, Wrocław",go,remote,CSHARK,https://cshark.com/,250+,senior,51.1101106,17.0334574,2022-01-07T12:00:23.475Z,true,cshark-golang-developer-with-kubernetes,https://bucket.justjoin.it/offers/company_logos/thumb/30e26df16704132589dcc6d4a234afabb609a5fc.png?1624007904,true,Scrum,3,Kubernetes,3,Golang,4
b2b,18000,DevOps/Network Engineer Cloud Deployment,Krańcowa 5,Warszawa,PL,"Krańcowa 5, Warszawa",devops,remote,Codilime,https://www.codilime.com/careers/,200+,mid,52.2026196,20.9277622,2022-01-07T12:00:23.475Z,true,codilime-devops-network-engineer-cloud-deployment,https://bucket.justjoin.it/offers/company_logos/thumb/6265c4fd0439fe1254ad4a18d22f2f8b511781e6.png?1639742516,true,Azure,4,GCP,4,AWS,4
b2b,15500,Senior Python Developer,Centrum,Łódź,PL,"Centrum, Łódź",python,remote,Future Mind,https://www.futuremind.com/,100,senior,51.7709492,19.4617189,2022-01-07T12:00:23.475Z,true,future-mind-senior-python-developer,https://bucket.justjoin.it/offers/company_logos/thumb/f7a450c6386c76053a83ea1dbbb2aabf5ab20e88.png?1638444730,true,Django,4,Python,4,,
b2b,19500,Senior Android Developer,Centrum,Katowice,PL,"Centrum, Katowice",mobile,remote,Future Mind,https://www.futuremind.com/,100+,senior,50.2710589,19.0057012,2022-01-07T12:00:23.475Z,true,future-mind-senior-android-developer-cc13252c-167d-4d38-9200-a047723fef6b,https://bucket.justjoin.it/offers/company_logos/thumb/a09ffe66dc55bad3d768ac4e37395b3d82ddfe1f.jpg?1638444062,true,Kotlin,4,Android,4,,
b2b,19500,Senior iOS Developer,Centrum,Łódź,PL,"Centrum, Łódź",mobile,remote,Future Mind,https://www.futuremind.com/,100+,senior,51.7709492,19.4617189,2022-01-07T12:00:23.475Z,true,future-mind-senior-ios-developer-lodz,https://bucket.justjoin.it/offers/company_logos/thumb/c081c2f8ae5efd3f0cee1c3b6fc0939d5cc70ce4.jpg?1638444015,true,MVVM,4,Swift,4,,
